"Zone","Mosque ID","Mosque Name","Treatment Name","Mosque Name on Ground","Imam Name","Mosque Built Date","Shrine Name","Women’s prayer section","Rural = 1 / Urban = 2","WhatsApp Location","Latitude","Longitude","Closest Mosque (WhatsApp Location)","Closest Mosque (Latitude)","Closest Mosque (Longitude)","Photo (Inside)","Photo (Outside)","Comments"
"Chistain","yokqu","Jamia Masjid Gaalah Mandi Bahawal Nagar","Women Secular Info Share","Jamia Masjid Ghalla Mandi Bahawalnagar","Noor Muhammad Rabbani","1960.0","","No","2.0","https://www.google.com/maps?q=30.0029464,73.2612082&z=17&hl=en","30.00295","73.26121","","","","https://drive.google.com/file/d/139I3XtULkZGycGiVNqmrAkOhqX9Xlb-4/view?usp=drive_link","https://drive.google.com/open?id=1uozAZ6wCjK_Ack1xXOnIPvJSSx9d0vhS",""
"Chistain","jydri","Jamia Masjid Haronabad Bahawal Nagar","Women Secular Info Share","Jamia Masjid Haroon Abad","Mufti Munawar Hassan","1940.0","","No","1.0","https://www.google.com/maps?q=29.6114403,73.1376496","29.61144","73.13765","","","","https://drive.google.com/open?id=1NL_fo4DI-lm5UqojODhkAFb-ItkHgGoo","https://drive.google.com/open?id=1p8TKmwQIaIdW58f-XMLBfrufhuj2EU-8",""
"Chistain","hrsog","Jamia Masjid Darbar Khawaja Noor Muhammad Maharwi","Control","Jamia Masjid Khwaja Noor Mohammad Maharvi","Not Found","1266.0","","No","1.0","https://www.google.com/maps?q=29.8028953,72.8406527","29.8029","72.84065","","","","https://drive.google.com/open?id=1MMnorbHxRBHfUHSNTStd94v3A7BJGWRI","https://drive.google.com/open?id=1Anw26pThViqLKb3fUDZk8oso3JRKiIk1",""
"Chistain","uvkdx","Jamia Masjid Baba Taj Ul Din Sarwar Chasti","Women Secular No Info Share","#N/A","Not Found","1955.0","","No","2.0","https://www.google.com/maps?q=29.7979656,72.8443663","29.79797","72.84437","","","","https://drive.google.com/open?id=1yvpKW67-BNIp8bPEDDyiylzC83AcRU0s","https://drive.google.com/open?id=1R3fxpn_npEj09fn1UO-VN_956i3JXxDW",""
"Chistain","ybtbu","Jamia Masjid Markazi Chishtian","Community Religious Info Share","مرکزی جامع مسجد چشتیاں","Muhammad Tayyab","1938.0","","No","2.0","https://maps.google.com/?q=29.7961325,72.8581846","29.79613","72.85818","","","","https://drive.google.com/open?id=1itIc-JCGAPlhJigg1l0QHjKjhT_cQ7EU","https://drive.google.com/file/d/1RoQT_5elOmua9NKPAsPuq0b28sa_yUJa/view?usp=drive_link","talha"
"Chistain","pbyfm","Jamia Masjid Minya Nawali Minchanabad","Community Religious Info Share","Jamia msjid","Mukhtiyar Ahmad","1914.0","","No","2.0","https://www.google.com/maps?q=30.0365367,73.5364517&z=17&hl=en","30.03654","73.53645","","","","https://drive.google.com/open?id=10BRTzU7s2mw6zreOFSRnavAysnNclWpA","https://drive.google.com/open?id=1eHE84PoRRqG8SBD2OTpGBnUZfz12FVFl",""
"Rahim Yar Khan","tebun","Jamia Masjid Goth Aalu Sadiqabaad","Women Religious No Info Share","Jamai Mosjid Goth Aalu Sadicabad","Muhammad Talib Hanafi","1986.0","","No","1.0","https://www.google.com/maps?q=28.2246009,69.9309028","28.2246","69.9309","","","","https://drive.google.com/file/d/1lPjj-Gph7tfIi8-8qf5pweUNDL-r2s5I/view?usp=drive_link","https://drive.google.com/open?id=1hFy1YVYn3cPbT95OlNeu2E-4fkNXZCip",""
"Rahim Yar Khan","xxfos","Jamia Masjid Nazamat / Nazamat market Railway Road Rahim Yar Khan","Community Religious No Info Share","Jamia Masjid Nizamat","Qazi Khalil-ur-Rehman","1978.0","","Yes","2.0","https://www.google.com/maps?q=28.4196412,70.3060157","28.41964","70.30602","","","","https://drive.google.com/open?id=1FgBYqrTQApG4VKxsuy2kK2QM8lgX0avI","https://drive.google.com/open?id=1Vn70AfXeBdd8p4UFpUkKSKee4uqlmypl, https://drive.google.com/open?id=11DJTfzMimzgxivdz9S7JFwD5XmEX4a5I",""
"Rahim Yar Khan","kfsqd","Jamia Masjid uthaar Anhaar Coloney Rahim Yar Khan","Control","جامع مسجد اتہار کالونی","Akmal abbas","1924.0","","Yes","2.0","https://www.google.com/maps?q=28.4262219,70.3226971","28.42622","70.3227","","","","https://drive.google.com/open?id=1HZcGFbAizA2RUDi3orVr8oesnZfoJeS5","https://drive.google.com/open?id=1b5crvhJY5r4D83pdnVjG6DVruAl8CT-8",""
"Khanpure ( Rahim Yar Khan )","xatdf","Jamia Masjid Mastari Kamal Din Khanpur","Community Secular Info Share","Jamia Masjid Mustri Kamal din","Qari Muhammad Farooq","1950.0","","No","1.0","https://www.google.com/maps?q=28.6420075,70.6539892&z=17&hl=en","28.64201","70.65399","","","","https://drive.google.com/open?id=1v497IdEZdOYDwhgm0h7BIvWu8glnQzr1","https://drive.google.com/open?id=1flTQqiBb64K3nEQSFeX69lPgXYMgmO4w",""
"Khanpure ( Rahim Yar Khan )","rjssu","Jamia Masjid Baba Shahab","Women Religious Info Share","Jamia Masjid Baba Sahib","Maulana Naseem Ahmad","1925.0","","No","2.0","https://maps.google.com/maps?q=28.6393625%2C70.6550214&z=17&hl=en","28.63936","70.65502","","","","https://drive.google.com/open?id=1sA6Ipuir2EOThCiVv5vx9qlJk0mOJZ3n","https://drive.google.com/open?id=1mlhud3zBPs4Rkzcby8t4pWcWcQR3Bs-n",""
"Khanpure ( Rahim Yar Khan )","ekxdh","Jamia Masjid Galah Mandi Khanpur","Control","Jamia Masjid Ghalla Mandi","Molana Hussain Ahmad","1960.0","","No","1.0","https://www.google.com/maps?q=28.6436336,70.6536248&z=17&hl=en","28.64363","70.65362","","","","https://drive.google.com/open?id=1LxzvmDBRC4VsitIEEKMYRhUTF7vUsB1v","https://drive.google.com/open?id=1e9ENQCf82S3785sNaKHsAXjWRdeh9yuw",""
"Khanpure ( Rahim Yar Khan )","qqsmi","Jamia Masjid Mai Shahab Khanpur","Women Secular Info Share","Jammia masjid maii sab","Mulana Mukhtiyar","1921.0","","No","1.0","https://www.google.com/maps?q=28.6439435,70.6589031&z=17&hl=en","28.64394","70.6589","","","","https://drive.google.com/open?id=1DRCMrOomHWBZ--fXl34szsyLbZ82Kk8_","https://drive.google.com/open?id=1K84lMFRkH24tTkThrNXGFdXGE4BNFyLX",""
"Burewala","iotae","Jamia Masjid Sarwarya Muhammad Shah Melsi","Women Religious No Info Share","Jamia Masjid Sarwariya Islamia Muhammad Shah","Imadullah","1960.0","Peer syed sarwar shah ghelani RA","No","1.0","https://maps.google.com/maps?q=29.9198%2C72.26417&z=17&hl=en","29.9198","72.26417","","","","https://drive.google.com/open?id=1Xis8sxgatqi2HbHnbys4wLLQHlUYmtiO","https://drive.google.com/open?id=1TjtgaCQO7efiebM1iDlhl3_Zt6gUp8HJ",""
"Burewala","uomyf","Jamia Masjid Gaalah Mandi Vehari","Women Religious No Info Share","Jamia Masjid Gala Mandi","Not Found","1958.0","","No","2.0","https://maps.google.com/maps?q=30.0425285%2C72.3506341&z=17&hl=en","30.04253","72.35063","","","","https://drive.google.com/open?id=1PiZcoUWVKGSK9QyphurPqk4OYHM0dnb8","https://drive.google.com/open?id=1NxXTl4b92TY6TjTh9mta5tGarOkw3hqy",""
"Burewala","ndpfg","Jamia Masjid Awis Darbar Dawaan Chawali Mushad Burewala","Control","FaizanMadina masjid madrasa jamia owaisia","Moulana bafuk razzaq","1980.0","Hazrat deewan chawali almashaikh RA","No","1.0","https://maps.google.com/maps?q=30.0561824%2C72.7585299&z=17&hl=en","30.05618","72.75853","","","","https://drive.google.com/file/d/17jfG2_omQYPl8U9lDmwjzQh7GpGnWYv2/view?usp=drive_link","https://drive.google.com/open?id=1q88rL4K_qz6lZNR713eJl2vivpTZ2nmY",""
"Burewala","lnpqp","Jamia Masjid Gaalah Mandi Burewala","Community Secular Info Share","Jamia Masjid Gala Mandi Burewala","Not Found","","","No","2.0","https://maps.google.com/maps?q=30.1577583%2C72.6798617&z=17&hl=en","30.15776","72.67986","","","","https://drive.google.com/open?id=1nF-fscF7brd54pSNtTORyMoRpkmMNu9J","https://drive.google.com/open?id=1V9KoNpXqL_pxQUH5nZt-vvmGJNVdZsTm",""
"Burewala","xktyp","Jamia Masjid Fatah Shah Bukhari Burewala","Women Secular No Info Share","Jamia masjid Fatah shah bukhari","Not Found","","","No","2.0","https://maps.google.com/maps?q=30.0419077%2C72.6870337&z=17&hl=en","30.04191","72.68703","","","","https://drive.google.com/open?id=1gIfifnJSPxyk7z_1DO73I1NH1btSCpTN","https://drive.google.com/open?id=111l7EoZzuKWdTc-LpYauywdHo953FCp_",""
"Burewala","mjoue","Jamia Masjid Shiekh Fasal Burewala","Control","جامعہ مسجد حنفیہ","mulana tahir zaia","1951.0","Shiekh Faazil Ra","No","2.0","https://maps.google.com/maps?q=30.3334797%2C72.7943812&z=17&hl=en","30.33348","72.79438","","","","https://drive.google.com/open?id=10Fij-APTYKBKVldIDvHSZW3QliHN5De2","https://drive.google.com/open?id=1sT5fCYDFjzX_yAwnMFWWEann1362K0GY",""
"Burewala","qbvyb","Jamia Masjid Mulhalka Kuko Mandi Burewala","Control","Jamia masjid mulhalka gaggoo Mandi tahsil burewala district vaheri","Not Found","","","No","2.0","https://maps.google.com/maps?q=30.0478282%2C72.3612654&z=17&hl=en","30.04783","72.36127","","","","https://drive.google.com/open?id=16g0hDf08rrFrtv2E8DUS1za7KvyEjQ0i","https://drive.google.com/open?id=1V5lubpiwdXkROiDVeXo8ixjKxJB-iiWn",""
"Burewala","mfvfc","Jamia Masjid D Block Burewala","Community Secular No Info Share","Jamia Masjid D Block Burewala","Not Found","","","No","2.0","https://www.google.com/maps?q=30.1600098,72.680169","30.16001","72.68017","","","","https://drive.google.com/open?id=1m6w21GfYanE5xHNYXBNNTPmOW5bGf-kH","https://drive.google.com/open?id=1YDJXrfxeVZYpHUlUAUrUXYsPMAtAzZoN",""
"Faisalabad","tiius","Jamia Masjid Darbar Lasuri Shah Faisalabad","Women Religious No Info Share","جامع مسجد لسوڑی شاہ  جھنگ بازار فیصل آباد","Bashart","1932.0","Darbar Lasuri Shah Faisalabad","No","2.0","https://maps.google.com/maps?q=31.4160765%2C73.0771168&z=17&hl=en","31.41608","73.07712","","","","https://drive.google.com/file/d/1dgP6RkU5LiMOhjTQbSXzbzsXMgCmwdlo/view?usp=drive_link","https://drive.google.com/file/d/1kPePF49fUR_BWTaiEzn_EzirQt73xKO6/view",""
"Faisalabad","kocqj","Jamia Masjid Kalah Kachari Bazar Faisalabad","Control","جامع مسجد فیصل آباد (کچہری بازار)","Molana zia madni","1908.0","","No","2.0","https://www.google.com/maps?q=31.4198774,73.0796151","31.41988","73.07962","","","","https://drive.google.com/file/d/1oi_NVEweB6M1PmPpepU21MjFFRwMQl5Y/view?usp=drive_link","https://drive.google.com/file/d/1MXigfX_RVNITP06cpZB17ozbnP1vGi2w/view?usp=drive_link",""
"Faisalabad","xlemr","Jamia Masjid Gool Karyana Karkhana Bazar Faisalabad","Control","Jamia Masjid Gole Karyana Karkhana bazar Faisalabad","Hafiz Muhammed yousaf","1947.0","","No","2.0","https://maps.google.com/maps?q=31.4176302%2C73.0809117&z=17&hl=en","31.41763","73.08091","","","","https://drive.google.com/file/d/1xQ08yKbRH1Bgu326SrdfyNJesVG-OxYB/view","https://drive.google.com/file/d/1u9z9tYM7EretSHZJMQPhYAjLbs2xfjrx/view",""
"Faisalabad","ldkri","Jamia Masjid Hanfiya Ghazi Abad Faisalabad","Control","Jamia mashed hanfia gazi abad","Zafar Hayat","1945.0","","No","2.0","https://maps.google.com/maps?q=31.4070824%2C73.0992917&z=17&hl=en","31.40708","73.09929","","","","https://drive.google.com/open?id=1_o4aR5dY4O5qeBdmnaHTCiITXMXeqc5o","https://drive.google.com/open?id=10TYkM-DKj0OGdDvImRozVxOGxFedCwtm",""
"Faisalabad","pjygt","Jamia Masjid Tehseel Wali Kachari Bazar Faisalabad","Women Religious No Info Share","Jamia Masjid Tehseel wali khachari","Molana abdul ghafur","1411.0","","No","2.0","https://www.google.com/maps?q=31.4200577,73.0825363","31.42006","73.08254","","","","https://drive.google.com/open?id=1GmyvNXnAhmJEhT_5zgWfztUpYLfCO4Xr","https://drive.google.com/open?id=1XSQE7qDfnsdR9J06iS9FCKPxNgGVKq4B",""
"Faisalabad","dmvyd","Jamia Masjid Jhaal Khanuwana Faisalabad","Women Secular No Info Share","Jamia Masjid Jhall khanwana Faisalabad","moulana bilal ahmed","1947.0","","No","2.0","https://www.google.com/maps?q=31.4099091,73.0939349","31.40991","73.09393","","","","https://drive.google.com/open?id=1XezNz0MnCCno7Ae4n1GOSEzsq6ioozwV","https://drive.google.com/open?id=1bbhmPkfodTEqCMkaWqXii3BQB3xAO2vn",""
"Faisalabad","rwyui","Jamia Masjid Madini Samnabad Faisalabad","Women Secular No Info Share","Jamia Masjid madni samnabad Faisalabad","qari zahid","1937.0","","No","2.0","https://maps.google.com/maps?q=31.386611%2C73.0676337&z=17&hl=en","31.38661","73.06763","","","","https://drive.google.com/open?id=1RMBjtK-slHx3f42SbkeDf0YYf4b0_BQd","https://drive.google.com/open?id=1IUjDXdjxCj_f9Jyh4IlQPqU_9-yR517k",""
"Faisalabad","mxebb","Jamia Masjid Hanfiya Gujra Basti Faisalabad","Community Secular Info Share","Jamiya ghousi rizveimasjid faisalabad","Not Found","1947.0","","No","2.0","https://maps.google.com/maps?q=31.4238529%2C73.072792&z=17&hl=en","31.42385","73.07279","","","","https://drive.google.com/open?id=101CR35zQpIyGEO6Tk5LbbfQymq7-HROq","https://drive.google.com/open?id=1mUVyidEb0g2iEL6nzWPhCm1YTlbDa1R_","Mosque is under construction so no front and inside pic"
"Faisalabad","dkwam","Jamia Masjid Gulzar Madina Gala Mandi Ameem Pura","Women Religious No Info Share","Jamia Masjid Gulzar e Madina Old Ghala Mandi Ameen Pur Bazar Faisalabad","Not Found","","","No","2.0","https://maps.app.goo.gl/J41qAuEDEuH3aCWQ7","31.399","73.081675 (approx extracted)","","","","https://drive.google.com/file/d/19uGa-Xln9p5EXXMWxShLFOPJ2IZl8y31/view?usp=drive_link","https://drive.google.com/open?id=1awevGsuvCx6GfdaZjmmz7dOhhrbVzpkD",""
"Faisalabad","cegdy","Jamia Masjid Muhammadiya Chastiya Makwana Faisalabad","Community Secular No Info Share","Jamia Masjid chistiya Mkuuana","Not Found","1974.0","","No","2.0","https://www.google.com/maps?q=31.3881811,73.1997689","31.38818","73.19977","","","","https://drive.google.com/file/d/16p3jdMbl-boDF8mAfZiYb0zL8dqIHx0n/view?usp=drive_link","https://drive.google.com/open?id=132asvRjtg_tCgTy8_d91LRbW3kbINgcV",""
"Faisalabad","cfcvk","Jamia Masjid Islam Pura Dhobi Ghaat Faisalabad","Community Secular No Info Share","جامعہ مسجد اسلام پورہ دھوبی گھاٹ فیصل آباد","Qari Rashid Ahmad","1945.0","","No","2.0","https://maps.google.com/maps?q=31.4190872%2C73.0707269&z=17&hl=en","31.41909","73.07073","","","","https://drive.google.com/file/d/16p3jdMbl-boDF8mAfZiYb0zL8dqIHx0n/view?usp=drive_link","https://drive.google.com/open?id=1oEsi0JwkJMG2CERCGzEfIcsaofkotLbc",""
"Faisalabad","odqlq","Jamia Masjid Bukhari Shah Alyaas Park Faisalabad","Control","Jamia Masjid Bukhari Shah alyass park","moulana m afzal","1980.0","","No","2.0","https://maps.google.com/maps?q=31.4202756%2C73.0431617&z=17&hl=en","31.42028","73.04316","","","","https://drive.google.com/open?id=1mXqzjcBjUVrqYkjXPgbIyuDEwc6RuZdX","https://drive.google.com/open?id=1qw9P-wm8Ilo49GjpGjUscgooL63bOQLP",""
"Faisalabad","tbthq","Jamia Masjid Noor Tariqbaad","Community Secular No Info Share","Jamia Masjid Noor tariqabad Faisalabad","Not Found","1955.0","","No","2.0","https://maps.google.com/maps?q=31.4229563%2C73.100885&z=17&hl=en","31.42296","73.10089","","","","https://drive.google.com/file/d/1PmjRjlk8FLIAM4-jyoxLZsZXRKZzPk8x/view?usp=drive_link","https://drive.google.com/file/d/1MNrv4vsBkdwYDlRnvPjSz8fCRhKqXRXG/view?usp=drive_link",""
"Faisalabad","estsn","Jamia Masjid Haji Muhammad Din 125 Jharawala","Control","جامع مسجد حاجی محمد دین","Not Found","1962.0","","No","1.0","https://www.google.com/maps?q=31.3899204,73.4438562","31.38992","73.44386","","","","https://drive.google.com/open?id=1JKlITpxS6hVOgS3PSqRBsNPh8ZRlCuiP","https://drive.google.com/open?id=1RJDggI30ZJXnF9jsO1N5F7wVBAUMFyKH",""
"Faisalabad","vldwg","Jamia Masjid Eid Ghah Madal Town B Faisalabad","Women Religious Info Share","Jamea Masjid Eid Ghah Modal town B faisalabad","Molana aminul haq","1965.0","","No","2.0","https://maps.app.goo.gl/WFAjez9Kfhc4zbF57","31.40547","73.08390 (approx)","","","","https://drive.google.com/open?id=1fE9X0uSJs4XuCq2IAv9h3cxEZhDhutwA","https://drive.google.com/open?id=1F7utlqy_GUeZy-yEtcJwMvIxvZUqCnIE",""
"Faisalabad","gghzz","Jamia Masjid Markazi Toba Tak Sing","Control","مرکزی جامعہ مسجد","Not Found","","","No","2.0","https://maps.google.com/maps?q=30.9714979%2C72.4801989&z=17&hl=en","30.9715","72.4802","","","","https://drive.google.com/open?id=1M3qNWkr7BFm2sGjb5U0wU_vTwTQbQAAk","https://drive.google.com/open?id=1QAc-_fXoMQ4382YEwzTnGVWuxNbu0X3k",""
"Faisalabad","btuip","Jamia Masjid Amenia Ameen Abaad Samanbad Faisalabad","Community Religious Info Share","Jamia Masjid Amenia Ameen Abaad Samanbad Faisalabad","Muhammad Rizwan","1990.0","","No","2.0","https://www.google.com/maps?q=31.3939836,73.0724894","31.39398","73.07249","","","","https://drive.google.com/file/d/1ZUIRxP_-rLEGN-4uXJv1P_lv5nPmBuLF/view?usp=drive_link","https://drive.google.com/open?id=1pTnr3MCuWOa-qMZ-fYckvKM_c2GqvcCV",""
"Faisalabad","kyzwa","Jamia Masjid Darbar Noor Shah Wali Faisalabad","Women Secular No Info Share","Jamia Masjid Firdous Noor shah wali","Faiz ur Rehman","1947.0","Noor Shah Wali","No","2.0","https://maps.google.com/maps?q=31.4256616%2C73.0975612&z=17&hl=en","31.42566","73.09756","","","","https://drive.google.com/file/d/1wOxHlH371ZPEjenyw7LGX4rchzLztXEn/view?usp=drive_link","https://drive.google.com/open?id=1ez1vYw2QoU9L5R-JM90L7bDc5XSuOlba",""
"Faisalabad","rdzla","Jamia Masjid Rehmaniya Ali Town Sargodha Road Faisalabad","Community Religious No Info Share","Markazi Jamia Masjid Rahmania Sargodha road Faisalabad","Molana Habibir Rehman","1941.0","","No","2.0","https://maps.google.com/maps?q=31.4767418%2C73.0774172&z=17&hl=en","31.47674","73.07742","","","","https://drive.google.com/open?id=1YIpHoFIRyYEYN3L6HhU4aeQKIpumuuy-","https://drive.google.com/open?id=1RBA0ElUWlrrp5O0IbVo6y7FKZyawf5hB",""
"Faisalabad","cmwps","Jamia Masjid Qasimiya Rehmy Shah Faisalabad","Women Secular No Info Share","Jamia Masjid Qasmiya rehmy Shah Faisalabad","Muhammad Abu bakar","2000.0","","","2.0","https://maps.google.com/maps?q=30.9432969%2C73.0034394&z=17&hl=en","30.9433","73.00344","","","","Not Found","Not Found","Imam Didn't allow to take pics"
"Faisalabad","rymqe","Jamia Masjid Darbar Nathu Shah Sharazi Faisalabad","Community Religious No Info Share","Jamia Masjid Darbar Nathu Shah Sharazi","Abbas","1850.0","","","2.0","https://maps.google.com/maps?q=30.8273066%2C73.0425494&z=17&hl=en","30.82731","73.04255","","","","Not Found","Not Found",""
"Faisalabad","xjphu","Jamia Masjid Darbar Rung Ali Sarkar Faisalabad","Women Secular Info Share","Jamia masjid Baba rang Ali srkar","Muhammad Asif Harmed","1986.0","Rang Wali Sarkar","No","2.0","https://maps.google.com/maps?q=31.2875093%2C72.8671717&z=17&hl=en","31.28751","72.86717","","","","https://drive.google.com/open?id=1LwVhbkb_VzVCaT7jkYbGtlF1x_ciJCPF","https://drive.google.com/open?id=1BCTzXWv7j6fkMifU8zbnjCoVqF0pE8gY",""
"Faisalabad","yxvut","Jamia Masjid Taleem Ul Quran Gojara","Women Secular No Info Share","Jamia masjid taleem ul Quran","moulana asad madani","1960.0","","No","2.0","https://maps.google.com/maps?q=31.1472344%2C72.6853471&z=17&hl=en","31.14723","72.68535","","","","https://drive.google.com/open?id=1sySIS6Br-KvYuP61uHU32hBilt_4XiHY","https://drive.google.com/open?id=196IAUTwBEXIH-WhTdWnVdr_Hh65eDJTe",""
"Faisalabad","kamrb","Jamia Masjid 273 Rai Chak Faisalabad","Control","Jamia Masjid 273 Rai Chak Faisalabad","Maulana umar faroq","1955.0","","No","1.0","https://www.google.com/maps?q=31.1701072,72.8817263","31.17011","72.88173","","","","https://drive.google.com/file/d/1NugXjrlqAmvdqXmQVTK-cS02yqw5_EA9/view?usp=drive_link","https://drive.google.com/open?id=1yHwxOUU5mYeYeQZKmuh5sC3730zIkdsA",""
"Faisalabad","ulfco","Jamia Masjid Muhammadiya Qasim Bazar Faisalabad","Women Religious No Info Share","#N/A","Qari Muhammad Abu bakar","1980.0","","No","2.0","https://maps.app.goo.gl/zyXgXmfGc29Qjv7eA","31.42126","73.08157","","","","https://drive.google.com/open?id=1y3QHNT7utJHLJesF0f349U0UTyU5dne_","https://drive.google.com/open?id=1DvoYSzfBqjiYsNO3LBtT1M6SqOpt1xAU",""
"Faisalabad","rtcpq","Jamia Masjid Ghala Mandi Gojara","Community Religious Info Share","#N/A","Jamia mosjid ghala mandi","","","","2.0","https://maps.google.com/maps?q=31.1461296%2C72.6847306&z=17&hl=en","31.14613","72.68473","","","","Not Found","Not Found",""
"Jhang","vemox","Jamia Masjid Qaziya Nawali Jhang","Control","Jamia Masjid Qazyian Wali Jhang","Not Found","1918.0","","No","2.0","https://maps.google.com/maps?q=31.274439%2C72.3097682&z=17&hl=en","31.27444","72.30977","","","","https://drive.google.com/file/d/1DzWt8GhOQ8nmXB71ztksxi6lfLZZhQu9/view?usp=drive_link","https://drive.google.com/open?id=1i0K6D8YX6sOqi8IdLlt8Gv3yy5PWIQhl",""
"Jhang","fpyze","Jamia Masjid Noor Shaheed Road Jhang","Community Religious No Info Share","جامعہ مسجد نور شہید روڈ جھنگ صدر","Moulana abdul rehamn","1950.0","","No","1.0","https://maps.google.com/maps?q=31.275045%2C72.3155117&z=17&hl=en","31.27505","72.31551","","","","https://drive.google.com/open?id=1Rmfk6cqApkXo3TsuS-9VmJqd2DKoDimn","https://drive.google.com/open?id=1LI4KUx6O_MkqrwS0yxnpGfG7E17WNt5F",""
"Jhang","vigse","Jamia Masjid Darbar Shah Sadaq Nehnang Shorkot","Women Religious No Info Share","Jamia masjad Darbar shah Sadiq nehang","Muhammad ashrif","1885.0","Hazart shah saddiq nehang bukhari","No","1.0","https://maps.google.com/maps?q=30.939858765352707%2C72.16252114623785&z=17&hl=en","30.93986","72.16252","","","","https://drive.google.com/open?id=1ScwRUB2LoroVVgWu9YOizZhycveffelY","https://drive.google.com/open?id=1_UG2VGlMvo6gd2u99IJxdbEehpHkvS6E",""
"Jhang","glpfo","Jamia Masjid Ahle Sunnat Wal Jamaat Garh Maharaja Ahumedpur Sial","Women Secular Info Share","مرکزی جامع مسجد ایثار القاسمی رض شہید گڑھ مہاراجہ جھنگ","Moulana bilal","1957.0","","No","1.0","https://maps.google.com/maps?q=30.832267%2C71.9055705&z=17&hl=en","30.83227","71.90557","","","","https://drive.google.com/open?id=1kWEnMtF2PnMZQAc8yY7rNuwr37gU7RkM","https://drive.google.com/open?id=1HjaK5qCCYvZj2RoTw1CfW2wMpebAVnDb",""
"Jhang","shksd","Jamia Masjid Muhammadiya Waqaf Yaseeni Kot Laal Wariyaam Jhang","Control","Jamia masjad muhammdiya waqaf yaseenii","qari muhammad waris","1906.0","","No","1.0","https://maps.google.com/maps?q=30.9630071%2C72.2541962&z=17&hl=en","30.96301","72.2542","","","","https://drive.google.com/file/d/1ESAVaNOexKV3MNhDm5vsWAQnVFyMOESz/view?usp=drive_link","https://drive.google.com/open?id=16QvgKwueF4qbMgvf3UvqiO-nyXR33a5-",""
"Jhang","lsqfy","Jamia Masjid Haji Muhammad Din Shorkot Cant","Control","Jamia masjid haji Muhammad dean shorkot cuntt","Not Found","","","No","1.0","https://maps.google.com/maps?q=30.9679634%2C72.2743134&z=17&hl=en","30.96796","72.27431","","","","https://drive.google.com/file/d/1AwAMMaMm3tpIDr0WhmZcfTSjDfmm4HZf/view?usp=drive_link","https://drive.google.com/open?id=11oglMHHxNW1lAewRwlkpRDnGYT3vc5WN",""
"Okara","ffpzc","Jamia Masjid Hanfiya C Block Okara","Control","FFPZC	Jamia Masjid Hanfiya C Block Okara","Not Found","","","No","2.0","https://maps.google.com/maps?q=30.8076884%2C73.4456833&z=17&hl=en","30.80769","73.44568","","","","https://drive.google.com/open?id=1x4E5-4g3MJljTBDxBl1-k293Jq3LrjZR","https://drive.google.com/open?id=1gvWz1T5ckZ3u0OMv_7-ccpgIQF7oEyGM","imam didn;t allow take the pics"
"Okara","kgqjv","Jamia Masjid Usmanai Gol Chowk Okara","Community Religious No Info Share","Jamiya usmaneya","Not Found","1955.0","","No","2.0","https://maps.google.com/maps?q=30.8087984%2C73.4445134&z=17&hl=en","30.8088","73.44451","","","","https://drive.google.com/file/d/1kt5Uzz1yGWDQS85ZHvRATeZP0maOj4Mm/view?usp=drive_link","https://drive.google.com/open?id=1rsZKAbtlKR5DTOblIrx9CgUxsqMAAyS-",""
"Okara","rujkz","Jamia Masjid Renalah Khurda Okara","Women Religious Info Share","Ghosiya Rizwiya Markazi masjid Sadar Bazar Renala Kurd","Not Found","1950.0","","No","2.0","https://maps.google.com/maps?q=30.8798941%2C73.5943176&z=17&hl=en","30.87989","73.59432","","","","https://drive.google.com/open?id=1HuUqEaMbP-_9axDtpiGKyxd96TeMQqkM","https://drive.google.com/open?id=1G9TJ4GaPvIqZxCN8JqmV_fN7lSos_Zbd",""
"Okara","vtgkg","Jamia Masjid Darbar Muhammad Ghous Bala Peer Okara","Women Secular Info Share","Jamia masjid darbar Muhammad ghous","Qari allah rakha","1947.0","Ghous bala peer sarkar","Yes","2.0","https://maps.google.com/maps?q=30.9524382%2C73.5387666&z=17&hl=en","30.95244","73.53877","","","","https://drive.google.com/file/d/1KZFobD2pi3Ub_Z3b-teIWObqTByQaBpk/view?usp=drive_link","https://drive.google.com/file/d/1X1qx0YzrX0EGZ0Vhyl8Tv31LiicDeT4_/view?usp=drive_link",""
"Okara","vplsv","Jamia Masjid Lahbey Shah Ghogera Okara","Control","جامع مسجد دربار حضرت سائیں لابھے شاہ، گوگیرہ","Not Found","2009.0","","No","1.0","https://maps.google.com/maps?q=30.9528117%2C73.3293886&z=17&hl=en","30.95281","73.32939","","","","https://drive.google.com/file/d/1dci1aD-Kn98a3Mz-qBwbDz1h05Vw_yqO/view?usp=drive_link","https://drive.google.com/open?id=1pTbSL7pq8nUqsURfsl9V6qPRFI0Bic7d",""
"Pakpattan","earra","Jamia Masjid Galah Mandi Arifwala","Women Religious Info Share","Jamia masjid c block arifwala","moulana muhammad aslam bashir","1959.0","","No","2.0","https://maps.google.com/maps?q=30.290311%2C73.0660431&z=17&hl=en","30.29031","73.06604","","","","https://drive.google.com/open?id=1QtuO8V_qcvRtvGOjfvERcpc8SHo4F93j","https://drive.google.com/open?id=1ODub4axTj_ku7qoQUrO35ZzjG4gFrTUB",""
